adaptiveThreshWinSizeMin,adaptiveThreshWinSizeMax,adaptiveThreshWinSizeStep,foundA,foundB,Total Found,Thresh1,Thresh2,Cam A Imgs,Cam B Imgs
9,23,8,118,118,236,9,17,120,120
9,23,9,118,118,236,9,18,120,120
9,23,10,118,118,236,9,19,120,120
9,23,11,118,118,236,9,20,120,120
9,23,12,118,118,236,9,21,120,120
9,23,13,118,118,236,9,22,120,120
9,23,14,118,118,236,9,23,120,120
9,24,8,118,118,236,9,17,120,120
9,24,9,118,118,236,9,18,120,120
9,24,10,118,118,236,9,19,120,120
9,24,11,118,118,236,9,20,120,120
9,24,12,118,118,236,9,21,120,120
9,24,13,118,118,236,9,22,120,120
9,24,14,118,118,236,9,23,120,120
9,24,15,118,118,236,9,24,120,120
9,25,9,118,118,236,9,18,120,120
9,25,10,118,118,236,9,19,120,120
9,25,11,118,118,236,9,20,120,120
9,25,12,118,118,236,9,21,120,120
9,25,13,118,118,236,9,22,120,120
9,25,14,118,118,236,9,23,120,120
9,25,15,118,118,236,9,24,120,120
9,25,16,118,118,236,9,25,120,120
9,26,9,118,118,236,9,18,120,120
9,26,10,118,118,236,9,19,120,120
9,26,11,118,118,236,9,20,120,120
9,26,12,118,118,236,9,21,120,120
9,26,13,118,118,236,9,22,120,120
9,26,14,118,118,236,9,23,120,120
9,26,15,118,118,236,9,24,120,120
9,26,16,118,118,236,9,25,120,120
9,26,17,118,118,236,9,26,120,120
9,27,10,118,118,236,9,19,120,120
9,27,11,118,118,236,9,20,120,120
9,27,12,118,118,236,9,21,120,120
9,27,13,118,118,236,9,22,120,120
9,27,14,118,118,236,9,23,120,120
9,27,15,118,118,236,9,24,120,120
9,27,16,118,118,236,9,25,120,120
9,27,17,118,118,236,9,26,120,120
9,27,18,118,118,236,9,27,120,120
9,28,10,118,118,236,9,19,120,120
9,28,11,118,118,236,9,20,120,120
9,28,12,118,118,236,9,21,120,120
9,28,13,118,118,236,9,22,120,120
9,28,14,118,118,236,9,23,120,120
9,28,15,118,118,236,9,24,120,120
9,28,16,118,118,236,9,25,120,120
9,28,17,118,118,236,9,26,120,120
9,28,18,118,118,236,9,27,120,120
9,28,19,119,118,237,9,28,120,120
9,29,11,118,118,236,9,20,120,120
9,29,12,118,118,236,9,21,120,120
9,29,13,118,118,236,9,22,120,120
9,29,14,118,118,236,9,23,120,120
9,29,15,118,118,236,9,24,120,120
9,29,16,118,118,236,9,25,120,120
9,29,17,118,118,236,9,26,120,120
9,29,18,118,118,236,9,27,120,120
9,29,19,119,118,237,9,28,120,120
9,29,20,119,118,237,9,29,120,120
10,13,3,119,118,237,10,13,120,120
10,14,3,119,118,237,10,13,120,120
10,14,4,118,118,236,10,14,120,120
10,15,3,119,118,237,10,13,120,120
10,15,4,118,118,236,10,14,120,120
10,15,5,118,118,236,10,15,120,120
10,16,4,118,118,236,10,14,120,120
10,16,5,118,118,236,10,15,120,120
10,16,6,118,118,236,10,16,120,120
10,17,4,118,118,236,10,14,120,120
10,17,5,118,118,236,10,15,120,120
10,17,6,118,118,236,10,16,120,120
10,17,7,118,118,236,10,17,120,120
10,18,5,118,118,236,10,15,120,120
10,18,6,118,118,236,10,16,120,120
10,18,7,118,118,236,10,17,120,120
10,18,8,118,118,236,10,18,120,120
10,19,5,118,118,236,10,15,120,120
10,19,6,118,118,236,10,16,120,120
10,19,7,118,118,236,10,17,120,120
10,19,8,118,118,236,10,18,120,120
10,19,9,118,118,236,10,19,120,120
10,20,6,118,118,236,10,16,120,120
10,20,7,118,118,236,10,17,120,120
10,20,8,118,118,236,10,18,120,120
10,20,9,118,118,236,10,19,120,120
10,20,10,118,118,236,10,20,120,120
10,21,6,118,118,236,10,16,120,120
10,21,7,118,118,236,10,17,120,120
10,21,8,118,118,236,10,18,120,120
10,21,9,118,118,236,10,19,120,120
10,21,10,118,118,236,10,20,120,120
10,21,11,118,118,236,10,21,120,120
10,22,7,118,118,236,10,17,120,120
10,22,8,118,118,236,10,18,120,120
10,22,9,118,118,236,10,19,120,120
10,22,10,118,118,236,10,20,120,120
10,22,11,118,118,236,10,21,120,120
10,22,12,118,118,236,10,22,120,120
10,23,7,118,118,236,10,17,120,120
10,23,8,118,118,236,10,18,120,120
10,23,9,118,118,236,10,19,120,120
10,23,10,118,118,236,10,20,120,120
10,23,11,118,118,236,10,21,120,120
10,23,12,118,118,236,10,22,120,120
10,23,13,118,118,236,10,23,120,120
10,24,8,118,118,236,10,18,120,120
10,24,9,118,118,236,10,19,120,120
10,24,10,118,118,236,10,20,120,120
10,24,11,118,118,236,10,21,120,120
10,24,12,118,118,236,10,22,120,120
10,24,13,118,118,236,10,23,120,120
10,24,14,118,118,236,10,24,120,120
10,25,8,118,118,236,10,18,120,120
10,25,9,118,118,236,10,19,120,120
10,25,10,118,118,236,10,20,120,120
10,25,11,118,118,236,10,21,120,120
10,25,12,118,118,236,10,22,120,120
10,25,13,118,118,236,10,23,120,120
10,25,14,118,118,236,10,24,120,120
10,25,15,118,118,236,10,25,120,120
10,26,9,118,118,236,10,19,120,120
10,26,10,118,118,236,10,20,120,120
10,26,11,118,118,236,10,21,120,120
10,26,12,118,118,236,10,22,120,120
10,26,13,118,118,236,10,23,120,120
10,26,14,118,118,236,10,24,120,120
10,26,15,118,118,236,10,25,120,120
10,26,16,118,118,236,10,26,120,120
10,27,9,118,118,236,10,19,120,120
10,27,10,118,118,236,10,20,120,120
10,27,11,118,118,236,10,21,120,120
10,27,12,118,118,236,10,22,120,120
10,27,13,118,118,236,10,23,120,120
10,27,14,118,118,236,10,24,120,120
10,27,15,118,118,236,10,25,120,120
10,27,16,118,118,236,10,26,120,120
10,27,17,118,118,236,10,27,120,120
10,28,10,118,118,236,10,20,120,120
10,28,11,118,118,236,10,21,120,120
10,28,12,118,118,236,10,22,120,120
10,28,13,118,118,236,10,23,120,120
10,28,14,118,118,236,10,24,120,120
10,28,15,118,118,236,10,25,120,120
10,28,16,118,118,236,10,26,120,120
10,28,17,118,118,236,10,27,120,120
10,28,18,119,118,237,10,28,120,120
10,29,10,118,118,236,10,20,120,120
10,29,11,118,118,236,10,21,120,120
10,29,12,118,118,236,10,22,120,120
10,29,13,118,118,236,10,23,120,120
10,29,14,118,118,236,10,24,120,120
10,29,15,118,118,236,10,25,120,120
10,29,16,118,118,236,10,26,120,120
10,29,17,118,118,236,10,27,120,120
10,29,18,119,118,237,10,28,120,120
10,29,19,119,118,237,10,29,120,120
11,14,3,118,118,236,11,14,120,120
11,15,3,118,118,236,11,14,120,120
11,15,4,118,118,236,11,15,120,120
11,16,3,118,118,236,11,14,120,120
11,16,4,118,118,236,11,15,120,120
11,16,5,118,118,236,11,16,120,120
11,17,4,118,118,236,11,15,120,120
11,17,5,118,118,236,11,16,120,120
11,17,6,118,118,236,11,17,120,120
11,18,4,118,118,236,11,15,120,120
11,18,5,118,118,236,11,16,120,120
11,18,6,118,118,236,11,17,120,120
11,18,7,118,118,236,11,18,120,120
11,19,5,118,118,236,11,16,120,120
11,19,6,118,118,236,11,17,120,120
11,19,7,118,118,236,11,18,120,120
11,19,8,118,118,236,11,19,120,120
11,20,5,118,118,236,11,16,120,120
11,20,6,118,118,236,11,17,120,120
11,20,7,118,118,236,11,18,120,120
11,20,8,118,118,236,11,19,120,120
11,20,9,118,118,236,11,20,120,120
11,21,6,118,118,236,11,17,120,120
11,21,7,118,118,236,11,18,120,120
11,21,8,118,118,236,11,19,120,120
11,21,9,118,118,236,11,20,120,120
11,21,10,118,118,236,11,21,120,120
11,22,6,118,118,236,11,17,120,120
11,22,7,118,118,236,11,18,120,120
11,22,8,118,118,236,11,19,120,120
11,22,9,118,118,236,11,20,120,120
11,22,10,118,118,236,11,21,120,120
11,22,11,118,118,236,11,22,120,120
11,23,7,118,118,236,11,18,120,120
11,23,8,118,118,236,11,19,120,120
11,23,9,118,118,236,11,20,120,120
11,23,10,118,118,236,11,21,120,120
11,23,11,118,118,236,11,22,120,120
11,23,12,118,118,236,11,23,120,120
11,24,7,118,118,236,11,18,120,120
11,24,8,118,118,236,11,19,120,120
11,24,9,118,118,236,11,20,120,120
11,24,10,118,118,236,11,21,120,120
11,24,11,118,118,236,11,22,120,120
11,24,12,118,118,236,11,23,120,120
11,24,13,118,118,236,11,24,120,120
11,25,8,118,118,236,11,19,120,120
11,25,9,118,118,236,11,20,120,120
11,25,10,118,118,236,11,21,120,120
11,25,11,118,118,236,11,22,120,120
11,25,12,118,118,236,11,23,120,120
11,25,13,118,118,236,11,24,120,120
11,25,14,118,118,236,11,25,120,120
11,26,8,118,118,236,11,19,120,120
11,26,9,118,118,236,11,20,120,120
11,26,10,118,118,236,11,21,120,120
11,26,11,118,118,236,11,22,120,120
11,26,12,118,118,236,11,23,120,120
11,26,13,118,118,236,11,24,120,120
11,26,14,118,118,236,11,25,120,120
11,26,15,118,118,236,11,26,120,120
11,27,9,118,118,236,11,20,120,120
11,27,10,118,118,236,11,21,120,120
11,27,11,118,118,236,11,22,120,120
11,27,12,118,118,236,11,23,120,120
11,27,13,118,118,236,11,24,120,120
11,27,14,118,118,236,11,25,120,120
11,27,15,118,118,236,11,26,120,120
11,27,16,118,118,236,11,27,120,120
11,28,9,118,118,236,11,20,120,120
11,28,10,118,118,236,11,21,120,120
11,28,11,118,118,236,11,22,120,120
11,28,12,118,118,236,11,23,120,120
11,28,13,118,118,236,11,24,120,120
11,28,14,118,118,236,11,25,120,120
11,28,15,118,118,236,11,26,120,120
11,28,16,118,118,236,11,27,120,120
11,28,17,119,118,237,11,28,120,120
11,29,10,118,118,236,11,21,120,120
11,29,11,118,118,236,11,22,120,120
11,29,12,118,118,236,11,23,120,120
11,29,13,118,118,236,11,24,120,120
11,29,14,118,118,236,11,25,120,120
11,29,15,118,118,236,11,26,120,120
11,29,16,118,118,236,11,27,120,120
11,29,17,119,118,237,11,28,120,120
11,29,18,119,118,237,11,29,120,120
12,15,3,118,118,236,12,15,120,120
12,16,3,118,118,236,12,15,120,120
12,16,4,118,118,236,12,16,120,120
12,17,3,118,118,236,12,15,120,120
12,17,4,118,118,236,12,16,120,120
12,17,5,118,118,236,12,17,120,120
12,18,4,118,118,236,12,16,120,120
12,18,5,118,118,236,12,17,120,120
12,18,6,118,118,236,12,18,120,120
12,19,4,118,118,236,12,16,120,120
12,19,5,118,118,236,12,17,120,120
12,19,6,118,118,236,12,18,120,120
12,19,7,118,118,236,12,19,120,120
12,20,5,118,118,236,12,17,120,120
12,20,6,118,118,236,12,18,120,120
12,20,7,118,118,236,12,19,120,120
12,20,8,118,118,236,12,20,120,120
12,21,5,118,118,236,12,17,120,120
12,21,6,118,118,236,12,18,120,120
12,21,7,118,118,236,12,19,120,120
12,21,8,118,118,236,12,20,120,120
12,21,9,118,118,236,12,21,120,120
12,22,6,118,118,236,12,18,120,120
12,22,7,118,118,236,12,19,120,120
12,22,8,118,118,236,12,20,120,120
12,22,9,118,118,236,12,21,120,120
12,22,10,118,118,236,12,22,120,120
12,23,6,118,118,236,12,18,120,120
12,23,7,118,118,236,12,19,120,120
12,23,8,118,118,236,12,20,120,120
12,23,9,118,118,236,12,21,120,120
12,23,10,118,118,236,12,22,120,120
12,23,11,118,118,236,12,23,120,120
12,24,7,118,118,236,12,19,120,120
12,24,8,118,118,236,12,20,120,120
12,24,9,118,118,236,12,21,120,120
12,24,10,118,118,236,12,22,120,120
12,24,11,118,118,236,12,23,120,120
12,24,12,118,118,236,12,24,120,120
12,25,7,118,118,236,12,19,120,120
12,25,8,118,118,236,12,20,120,120
12,25,9,118,118,236,12,21,120,120
12,25,10,118,118,236,12,22,120,120
12,25,11,118,118,236,12,23,120,120
12,25,12,118,118,236,12,24,120,120
12,25,13,118,118,236,12,25,120,120
12,26,8,118,118,236,12,20,120,120
12,26,9,118,118,236,12,21,120,120
12,26,10,118,118,236,12,22,120,120
12,26,11,118,118,236,12,23,120,120
12,26,12,118,118,236,12,24,120,120
12,26,13,118,118,236,12,25,120,120
12,26,14,118,118,236,12,26,120,120
12,27,8,118,118,236,12,20,120,120
12,27,9,118,118,236,12,21,120,120
12,27,10,118,118,236,12,22,120,120
12,27,11,118,118,236,12,23,120,120
12,27,12,118,118,236,12,24,120,120
12,27,13,118,118,236,12,25,120,120
12,27,14,118,118,236,12,26,120,120
12,27,15,118,118,236,12,27,120,120
12,28,9,118,118,236,12,21,120,120
12,28,10,118,118,236,12,22,120,120
12,28,11,118,118,236,12,23,120,120
12,28,12,118,118,236,12,24,120,120
12,28,13,118,118,236,12,25,120,120
12,28,14,118,118,236,12,26,120,120
12,28,15,118,118,236,12,27,120,120
12,28,16,119,118,237,12,28,120,120
12,29,9,118,118,236,12,21,120,120
12,29,10,118,118,236,12,22,120,120
12,29,11,118,118,236,12,23,120,120
12,29,12,118,118,236,12,24,120,120
12,29,13,118,118,236,12,25,120,120
12,29,14,118,118,236,12,26,120,120
12,29,15,118,118,236,12,27,120,120
12,29,16,119,118,237,12,28,120,120
12,29,17,119,118,237,12,29,120,120
13,16,3,118,118,236,13,16,120,120
13,17,3,118,118,236,13,16,120,120
13,17,4,118,118,236,13,17,120,120
13,18,3,118,118,236,13,16,120,120
13,18,4,118,118,236,13,17,120,120
13,18,5,118,118,236,13,18,120,120
13,19,4,118,118,236,13,17,120,120
13,19,5,118,118,236,13,18,120,120
13,19,6,118,118,236,13,19,120,120
13,20,4,118,118,236,13,17,120,120
13,20,5,118,118,236,13,18,120,120
13,20,6,118,118,236,13,19,120,120
13,20,7,118,118,236,13,20,120,120
13,21,5,118,118,236,13,18,120,120
13,21,6,118,118,236,13,19,120,120
13,21,7,118,118,236,13,20,120,120
13,21,8,118,118,236,13,21,120,120
13,22,5,118,118,236,13,18,120,120
13,22,6,118,118,236,13,19,120,120
13,22,7,118,118,236,13,20,120,120
13,22,8,118,118,236,13,21,120,120
13,22,9,118,118,236,13,22,120,120
13,23,6,118,118,236,13,19,120,120
13,23,7,118,118,236,13,20,120,120
13,23,8,118,118,236,13,21,120,120
13,23,9,118,118,236,13,22,120,120
13,23,10,118,118,236,13,23,120,120
13,24,6,118,118,236,13,19,120,120
13,24,7,118,118,236,13,20,120,120
13,24,8,118,118,236,13,21,120,120
13,24,9,118,118,236,13,22,120,120
13,24,10,118,118,236,13,23,120,120
13,24,11,118,118,236,13,24,120,120
13,25,7,118,118,236,13,20,120,120
13,25,8,118,118,236,13,21,120,120
13,25,9,118,118,236,13,22,120,120
13,25,10,118,118,236,13,23,120,120
13,25,11,118,118,236,13,24,120,120
13,25,12,118,118,236,13,25,120,120
13,26,7,118,118,236,13,20,120,120
13,26,8,118,118,236,13,21,120,120
13,26,9,118,118,236,13,22,120,120
13,26,10,118,118,236,13,23,120,120
13,26,11,118,118,236,13,24,120,120
13,26,12,118,118,236,13,25,120,120
13,26,13,118,118,236,13,26,120,120
13,27,8,118,118,236,13,21,120,120
13,27,9,118,118,236,13,22,120,120
13,27,10,118,118,236,13,23,120,120
13,27,11,118,118,236,13,24,120,120
13,27,12,118,118,236,13,25,120,120
13,27,13,118,118,236,13,26,120,120
13,27,14,118,118,236,13,27,120,120
13,28,8,118,118,236,13,21,120,120
13,28,9,118,118,236,13,22,120,120
13,28,10,118,118,236,13,23,120,120
13,28,11,118,118,236,13,24,120,120
13,28,12,118,118,236,13,25,120,120
13,28,13,118,118,236,13,26,120,120
13,28,14,118,118,236,13,27,120,120
13,28,15,119,118,237,13,28,120,120
13,29,9,118,118,236,13,22,120,120
13,29,10,118,118,236,13,23,120,120
13,29,11,118,118,236,13,24,120,120
13,29,12,118,118,236,13,25,120,120
13,29,13,118,118,236,13,26,120,120
13,29,14,118,118,236,13,27,120,120
13,29,15,119,118,237,13,28,120,120
13,29,16,119,118,237,13,29,120,120
14,17,3,118,118,236,14,17,120,120
14,18,3,118,118,236,14,17,120,120
14,18,4,118,118,236,14,18,120,120
14,19,3,118,118,236,14,17,120,120
14,19,4,118,118,236,14,18,120,120
14,19,5,118,118,236,14,19,120,120
14,20,4,118,118,236,14,18,120,120
14,20,5,118,118,236,14,19,120,120
14,20,6,118,118,236,14,20,120,120
14,21,4,118,118,236,14,18,120,120
14,21,5,118,118,236,14,19,120,120
14,21,6,118,118,236,14,20,120,120
14,21,7,118,118,236,14,21,120,120
14,22,5,118,118,236,14,19,120,120
14,22,6,118,118,236,14,20,120,120
14,22,7,118,118,236,14,21,120,120
14,22,8,118,118,236,14,22,120,120
14,23,5,118,118,236,14,19,120,120
14,23,6,118,118,236,14,20,120,120
14,23,7,118,118,236,14,21,120,120
14,23,8,118,118,236,14,22,120,120
14,23,9,118,118,236,14,23,120,120
14,24,6,118,118,236,14,20,120,120
14,24,7,118,118,236,14,21,120,120
14,24,8,118,118,236,14,22,120,120
14,24,9,118,118,236,14,23,120,120
14,24,10,118,118,236,14,24,120,120
14,25,6,118,118,236,14,20,120,120
14,25,7,118,118,236,14,21,120,120
14,25,8,118,118,236,14,22,120,120
14,25,9,118,118,236,14,23,120,120
14,25,10,118,118,236,14,24,120,120
14,25,11,118,118,236,14,25,120,120
14,26,7,118,118,236,14,21,120,120
14,26,8,118,118,236,14,22,120,120
14,26,9,118,118,236,14,23,120,120
14,26,10,118,118,236,14,24,120,120
14,26,11,118,118,236,14,25,120,120
14,26,12,118,118,236,14,26,120,120
14,27,7,118,118,236,14,21,120,120
14,27,8,118,118,236,14,22,120,120
14,27,9,118,118,236,14,23,120,120
14,27,10,118,118,236,14,24,120,120
14,27,11,118,118,236,14,25,120,120
14,27,12,118,118,236,14,26,120,120
14,27,13,118,118,236,14,27,120,120
14,28,8,118,118,236,14,22,120,120
14,28,9,118,118,236,14,23,120,120
14,28,10,118,118,236,14,24,120,120
14,28,11,118,118,236,14,25,120,120
14,28,12,118,118,236,14,26,120,120
14,28,13,118,118,236,14,27,120,120
14,28,14,118,118,236,14,28,120,120
14,29,8,118,118,236,14,22,120,120
14,29,9,118,118,236,14,23,120,120
14,29,10,118,118,236,14,24,120,120
14,29,11,118,118,236,14,25,120,120
14,29,12,118,118,236,14,26,120,120
14,29,13,118,118,236,14,27,120,120
14,29,14,118,118,236,14,28,120,120
14,29,15,118,118,236,14,29,120,120
15,18,3,118,118,236,15,18,120,120
15,19,3,118,118,236,15,18,120,120
15,19,4,118,118,236,15,19,120,120
15,20,3,118,118,236,15,18,120,120
15,20,4,118,118,236,15,19,120,120
15,20,5,118,118,236,15,20,120,120
15,21,4,118,118,236,15,19,120,120
15,21,5,118,118,236,15,20,120,120
15,21,6,118,118,236,15,21,120,120
15,22,4,118,118,236,15,19,120,120
15,22,5,118,118,236,15,20,120,120
15,22,6,118,118,236,15,21,120,120
15,22,7,118,118,236,15,22,120,120
15,23,5,118,118,236,15,20,120,120
15,23,6,118,118,236,15,21,120,120
15,23,7,118,118,236,15,22,120,120
15,23,8,118,118,236,15,23,120,120
15,24,5,118,118,236,15,20,120,120
15,24,6,118,118,236,15,21,120,120
15,24,7,118,118,236,15,22,120,120
15,24,8,118,118,236,15,23,120,120
15,24,9,118,118,236,15,24,120,120
15,25,6,118,118,236,15,21,120,120
15,25,7,118,118,236,15,22,120,120
15,25,8,118,118,236,15,23,120,120
15,25,9,118,118,236,15,24,120,120
15,25,10,118,118,236,15,25,120,120
15,26,6,118,118,236,15,21,120,120
15,26,7,118,118,236,15,22,120,120
15,26,8,118,118,236,15,23,120,120
15,26,9,118,118,236,15,24,120,120
15,26,10,118,118,236,15,25,120,120
15,26,11,118,118,236,15,26,120,120
15,27,7,118,118,236,15,22,120,120
15,27,8,118,118,236,15,23,120,120
15,27,9,118,118,236,15,24,120,120
15,27,10,118,118,236,15,25,120,120
15,27,11,118,118,236,15,26,120,120
15,27,12,118,118,236,15,27,120,120
15,28,7,118,118,236,15,22,120,120
15,28,8,118,118,236,15,23,120,120
15,28,9,118,118,236,15,24,120,120
15,28,10,118,118,236,15,25,120,120
15,28,11,118,118,236,15,26,120,120
15,28,12,118,118,236,15,27,120,120
15,28,13,118,118,236,15,28,120,120
15,29,8,118,118,236,15,23,120,120
15,29,9,118,118,236,15,24,120,120
15,29,10,118,118,236,15,25,120,120
15,29,11,118,118,236,15,26,120,120
15,29,12,118,118,236,15,27,120,120
15,29,13,118,118,236,15,28,120,120
15,29,14,118,118,236,15,29,120,120
16,19,3,118,118,236,16,19,120,120
16,20,3,118,118,236,16,19,120,120
16,20,4,118,118,236,16,20,120,120
16,21,3,118,118,236,16,19,120,120
16,21,4,118,118,236,16,20,120,120
16,21,5,118,118,236,16,21,120,120
16,22,4,118,118,236,16,20,120,120
16,22,5,118,118,236,16,21,120,120
16,22,6,118,118,236,16,22,120,120
16,23,4,118,118,236,16,20,120,120
16,23,5,118,118,236,16,21,120,120
16,23,6,118,118,236,16,22,120,120
16,23,7,118,118,236,16,23,120,120
16,24,5,118,118,236,16,21,120,120
16,24,6,118,118,236,16,22,120,120
16,24,7,118,118,236,16,23,120,120
16,24,8,118,118,236,16,24,120,120
16,25,5,118,118,236,16,21,120,120
16,25,6,118,118,236,16,22,120,120
16,25,7,118,118,236,16,23,120,120
16,25,8,118,118,236,16,24,120,120
16,25,9,118,118,236,16,25,120,120
16,26,6,118,118,236,16,22,120,120
16,26,7,118,118,236,16,23,120,120
16,26,8,118,118,236,16,24,120,120
16,26,9,118,118,236,16,25,120,120
16,26,10,118,118,236,16,26,120,120
16,27,6,118,118,236,16,22,120,120
16,27,7,118,118,236,16,23,120,120
16,27,8,118,118,236,16,24,120,120
16,27,9,118,118,236,16,25,120,120
16,27,10,118,118,236,16,26,120,120
16,27,11,118,118,236,16,27,120,120
16,28,7,118,118,236,16,23,120,120
16,28,8,118,118,236,16,24,120,120
16,28,9,118,118,236,16,25,120,120
16,28,10,118,118,236,16,26,120,120
16,28,11,118,118,236,16,27,120,120
16,28,12,118,118,236,16,28,120,120
16,29,7,118,118,236,16,23,120,120
16,29,8,118,118,236,16,24,120,120
16,29,9,118,118,236,16,25,120,120
16,29,10,118,118,236,16,26,120,120
16,29,11,118,118,236,16,27,120,120
16,29,12,118,118,236,16,28,120,120
16,29,13,118,118,236,16,29,120,120
17,20,3,118,118,236,17,20,120,120
17,21,3,118,118,236,17,20,120,120
17,21,4,118,118,236,17,21,120,120
17,22,3,118,118,236,17,20,120,120
17,22,4,118,118,236,17,21,120,120
17,22,5,118,118,236,17,22,120,120
17,23,4,118,118,236,17,21,120,120
17,23,5,118,118,236,17,22,120,120
17,23,6,118,118,236,17,23,120,120
17,24,4,118,118,236,17,21,120,120
17,24,5,118,118,236,17,22,120,120
17,24,6,118,118,236,17,23,120,120
17,24,7,118,118,236,17,24,120,120
17,25,5,118,118,236,17,22,120,120
17,25,6,118,118,236,17,23,120,120
17,25,7,118,118,236,17,24,120,120
17,25,8,118,118,236,17,25,120,120
17,26,5,118,118,236,17,22,120,120
17,26,6,118,118,236,17,23,120,120
17,26,7,118,118,236,17,24,120,120
17,26,8,118,118,236,17,25,120,120
17,26,9,118,118,236,17,26,120,120
17,27,6,118,118,236,17,23,120,120
17,27,7,118,118,236,17,24,120,120
17,27,8,118,118,236,17,25,120,120
17,27,9,118,118,236,17,26,120,120
17,27,10,118,118,236,17,27,120,120
17,28,6,118,118,236,17,23,120,120
17,28,7,118,118,236,17,24,120,120
17,28,8,118,118,236,17,25,120,120
17,28,9,118,118,236,17,26,120,120
17,28,10,118,118,236,17,27,120,120
17,28,11,118,118,236,17,28,120,120
17,29,7,118,118,236,17,24,120,120
17,29,8,118,118,236,17,25,120,120
17,29,9,118,118,236,17,26,120,120
17,29,10,118,118,236,17,27,120,120
17,29,11,118,118,236,17,28,120,120
17,29,12,118,118,236,17,29,120,120
18,21,3,118,118,236,18,21,120,120
18,22,3,118,118,236,18,21,120,120
18,22,4,118,118,236,18,22,120,120
18,23,3,118,118,236,18,21,120,120
18,23,4,118,118,236,18,22,120,120
18,23,5,118,118,236,18,23,120,120
18,24,4,118,118,236,18,22,120,120
18,24,5,118,118,236,18,23,120,120
18,24,6,118,118,236,18,24,120,120
18,25,4,118,118,236,18,22,120,120
18,25,5,118,118,236,18,23,120,120
18,25,6,118,118,236,18,24,120,120
18,25,7,118,118,236,18,25,120,120
18,26,5,118,118,236,18,23,120,120
18,26,6,118,118,236,18,24,120,120
18,26,7,118,118,236,18,25,120,120
18,26,8,118,118,236,18,26,120,120
18,27,5,118,118,236,18,23,120,120
18,27,6,118,118,236,18,24,120,120
18,27,7,118,118,236,18,25,120,120
18,27,8,118,118,236,18,26,120,120
18,27,9,118,118,236,18,27,120,120
18,28,6,118,118,236,18,24,120,120
18,28,7,118,118,236,18,25,120,120
18,28,8,118,118,236,18,26,120,120
18,28,9,118,118,236,18,27,120,120
18,28,10,118,118,236,18,28,120,120
18,29,6,118,118,236,18,24,120,120
18,29,7,118,118,236,18,25,120,120
18,29,8,118,118,236,18,26,120,120
18,29,9,118,118,236,18,27,120,120
18,29,10,118,118,236,18,28,120,120
18,29,11,118,118,236,18,29,120,120
19,22,3,118,118,236,19,22,120,120
19,23,3,118,118,236,19,22,120,120
19,23,4,118,118,236,19,23,120,120
19,24,3,118,118,236,19,22,120,120
19,24,4,118,118,236,19,23,120,120
19,24,5,118,118,236,19,24,120,120
19,25,4,118,118,236,19,23,120,120
19,25,5,118,118,236,19,24,120,120
19,25,6,118,118,236,19,25,120,120
19,26,4,118,118,236,19,23,120,120
19,26,5,118,118,236,19,24,120,120
19,26,6,118,118,236,19,25,120,120
19,26,7,118,118,236,19,26,120,120
19,27,5,118,118,236,19,24,120,120
19,27,6,118,118,236,19,25,120,120
19,27,7,118,118,236,19,26,120,120
19,27,8,118,118,236,19,27,120,120
19,28,5,118,118,236,19,24,120,120
19,28,6,118,118,236,19,25,120,120
19,28,7,118,118,236,19,26,120,120
19,28,8,118,118,236,19,27,120,120
19,28,9,118,118,236,19,28,120,120
19,29,6,118,118,236,19,25,120,120
19,29,7,118,118,236,19,26,120,120
19,29,8,118,118,236,19,27,120,120
19,29,9,118,118,236,19,28,120,120
19,29,10,118,118,236,19,29,120,120
20,23,3,118,118,236,20,23,120,120
20,24,3,118,118,236,20,23,120,120
20,24,4,118,118,236,20,24,120,120
20,25,3,118,118,236,20,23,120,120
20,25,4,118,118,236,20,24,120,120
20,25,5,118,118,236,20,25,120,120
20,26,4,118,118,236,20,24,120,120
20,26,5,118,118,236,20,25,120,120
20,26,6,118,118,236,20,26,120,120
20,27,4,118,118,236,20,24,120,120
20,27,5,118,118,236,20,25,120,120
20,27,6,118,118,236,20,26,120,120
20,27,7,118,118,236,20,27,120,120
20,28,5,118,118,236,20,25,120,120
20,28,6,118,118,236,20,26,120,120
20,28,7,118,118,236,20,27,120,120
20,28,8,118,118,236,20,28,120,120
20,29,5,118,118,236,20,25,120,120
20,29,6,118,118,236,20,26,120,120
20,29,7,118,118,236,20,27,120,120
20,29,8,118,118,236,20,28,120,120
20,29,9,118,118,236,20,29,120,120
21,24,3,118,118,236,21,24,120,120
21,25,3,118,118,236,21,24,120,120
21,25,4,118,118,236,21,25,120,120
21,26,3,118,118,236,21,24,120,120
21,26,4,118,118,236,21,25,120,120
21,26,5,118,118,236,21,26,120,120
21,27,4,118,118,236,21,25,120,120
21,27,5,118,118,236,21,26,120,120
21,27,6,118,118,236,21,27,120,120
21,28,4,118,118,236,21,25,120,120
21,28,5,118,118,236,21,26,120,120
21,28,6,118,118,236,21,27,120,120
21,28,7,118,118,236,21,28,120,120
21,29,5,118,118,236,21,26,120,120
21,29,6,118,118,236,21,27,120,120
21,29,7,118,118,236,21,28,120,120
21,29,8,118,118,236,21,29,120,120
22,25,3,118,118,236,22,25,120,120
22,26,3,118,118,236,22,25,120,120
22,26,4,118,118,236,22,26,120,120
22,27,3,118,118,236,22,25,120,120
22,27,4,118,118,236,22,26,120,120
