adaptiveThreshWinSizeMin,adaptiveThreshWinSizeMax,adaptiveThreshWinSizeStep,foundA,foundB,Total Found,Thresh1,Thresh2,Cam A Imgs,Cam B Imgs
8,25,15,103,103,206,8,23,105,105
8,25,16,103,103,206,8,24,105,105
8,25,17,103,103,206,8,25,105,105
8,26,10,103,103,206,8,18,105,105
8,26,11,103,103,206,8,19,105,105
8,26,12,103,103,206,8,20,105,105
8,26,13,103,103,206,8,21,105,105
8,26,14,103,103,206,8,22,105,105
8,26,15,103,103,206,8,23,105,105
8,26,16,103,103,206,8,24,105,105
8,26,17,103,103,206,8,25,105,105
8,26,18,103,103,206,8,26,105,105
8,27,10,103,103,206,8,18,105,105
8,27,11,103,103,206,8,19,105,105
8,27,12,103,103,206,8,20,105,105
8,27,13,103,103,206,8,21,105,105
8,27,14,103,103,206,8,22,105,105
8,27,15,103,103,206,8,23,105,105
8,27,16,103,103,206,8,24,105,105
8,27,17,103,103,206,8,25,105,105
8,27,18,103,103,206,8,26,105,105
8,27,19,103,103,206,8,27,105,105
8,28,11,103,103,206,8,19,105,105
8,28,12,103,103,206,8,20,105,105
8,28,13,103,103,206,8,21,105,105
8,28,14,103,103,206,8,22,105,105
8,28,15,103,103,206,8,23,105,105
8,28,16,103,103,206,8,24,105,105
8,28,17,103,103,206,8,25,105,105
8,28,18,103,103,206,8,26,105,105
8,28,19,103,103,206,8,27,105,105
8,28,20,103,103,206,8,28,105,105
8,29,11,103,103,206,8,19,105,105
8,29,12,103,103,206,8,20,105,105
8,29,13,103,103,206,8,21,105,105
8,29,14,103,103,206,8,22,105,105
8,29,15,103,103,206,8,23,105,105
8,29,16,103,103,206,8,24,105,105
8,29,17,103,103,206,8,25,105,105
8,29,18,103,103,206,8,26,105,105
8,29,19,103,103,206,8,27,105,105
8,29,20,103,103,206,8,28,105,105
8,29,21,103,103,206,8,29,105,105
9,12,3,103,103,206,9,12,105,105
9,13,3,103,103,206,9,12,105,105
9,13,4,103,103,206,9,13,105,105
9,14,3,103,103,206,9,12,105,105
9,14,4,103,103,206,9,13,105,105
9,14,5,103,103,206,9,14,105,105
9,15,4,103,103,206,9,13,105,105
9,15,5,103,103,206,9,14,105,105
9,15,6,103,103,206,9,15,105,105
9,16,4,103,103,206,9,13,105,105
9,16,5,103,103,206,9,14,105,105
9,16,6,103,103,206,9,15,105,105
9,16,7,103,103,206,9,16,105,105
9,17,5,103,103,206,9,14,105,105
9,17,6,103,103,206,9,15,105,105
9,17,7,103,103,206,9,16,105,105
9,17,8,103,103,206,9,17,105,105
9,18,5,103,103,206,9,14,105,105
9,18,6,103,103,206,9,15,105,105
9,18,7,103,103,206,9,16,105,105
9,18,8,103,103,206,9,17,105,105
9,18,9,103,103,206,9,18,105,105
9,19,6,103,103,206,9,15,105,105
9,19,7,103,103,206,9,16,105,105
9,19,8,103,103,206,9,17,105,105
9,19,9,103,103,206,9,18,105,105
9,19,10,103,103,206,9,19,105,105
9,20,6,103,103,206,9,15,105,105
9,20,7,103,103,206,9,16,105,105
9,20,8,103,103,206,9,17,105,105
9,20,9,103,103,206,9,18,105,105
9,20,10,103,103,206,9,19,105,105
9,20,11,103,103,206,9,20,105,105
9,21,7,103,103,206,9,16,105,105
9,21,8,103,103,206,9,17,105,105
9,21,9,103,103,206,9,18,105,105
9,21,10,103,103,206,9,19,105,105
9,21,11,103,103,206,9,20,105,105
9,21,12,103,103,206,9,21,105,105
9,22,7,103,103,206,9,16,105,105
9,22,8,103,103,206,9,17,105,105
9,22,9,103,103,206,9,18,105,105
9,22,10,103,103,206,9,19,105,105
9,22,11,103,103,206,9,20,105,105
9,22,12,103,103,206,9,21,105,105
9,22,13,103,103,206,9,22,105,105
9,23,8,103,103,206,9,17,105,105
9,23,9,103,103,206,9,18,105,105
9,23,10,103,103,206,9,19,105,105
9,23,11,103,103,206,9,20,105,105
9,23,12,103,103,206,9,21,105,105
9,23,13,103,103,206,9,22,105,105
9,23,14,103,103,206,9,23,105,105
9,24,8,103,103,206,9,17,105,105
9,24,9,103,103,206,9,18,105,105
9,24,10,103,103,206,9,19,105,105
9,24,11,103,103,206,9,20,105,105
9,24,12,103,103,206,9,21,105,105
9,24,13,103,103,206,9,22,105,105
9,24,14,103,103,206,9,23,105,105
9,24,15,103,103,206,9,24,105,105
9,25,9,103,103,206,9,18,105,105
9,25,10,103,103,206,9,19,105,105
9,25,11,103,103,206,9,20,105,105
9,25,12,103,103,206,9,21,105,105
9,25,13,103,103,206,9,22,105,105
9,25,14,103,103,206,9,23,105,105
9,25,15,103,103,206,9,24,105,105
9,25,16,103,103,206,9,25,105,105
9,26,9,103,103,206,9,18,105,105
9,26,10,103,103,206,9,19,105,105
9,26,11,103,103,206,9,20,105,105
9,26,12,103,103,206,9,21,105,105
9,26,13,103,103,206,9,22,105,105
9,26,14,103,103,206,9,23,105,105
9,26,15,103,103,206,9,24,105,105
9,26,16,103,103,206,9,25,105,105
9,26,17,103,103,206,9,26,105,105
9,27,10,103,103,206,9,19,105,105
9,27,11,103,103,206,9,20,105,105
9,27,12,103,103,206,9,21,105,105
9,27,13,103,103,206,9,22,105,105
9,27,14,103,103,206,9,23,105,105
9,27,15,103,103,206,9,24,105,105
9,27,16,103,103,206,9,25,105,105
9,27,17,103,103,206,9,26,105,105
9,27,18,103,103,206,9,27,105,105
9,28,10,103,103,206,9,19,105,105
9,28,11,103,103,206,9,20,105,105
9,28,12,103,103,206,9,21,105,105
9,28,13,103,103,206,9,22,105,105
9,28,14,103,103,206,9,23,105,105
9,28,15,103,103,206,9,24,105,105
9,28,16,103,103,206,9,25,105,105
9,28,17,103,103,206,9,26,105,105
9,28,18,103,103,206,9,27,105,105
9,28,19,103,103,206,9,28,105,105
9,29,11,103,103,206,9,20,105,105
9,29,12,103,103,206,9,21,105,105
9,29,13,103,103,206,9,22,105,105
9,29,14,103,103,206,9,23,105,105
9,29,15,103,103,206,9,24,105,105
9,29,16,103,103,206,9,25,105,105
9,29,17,103,103,206,9,26,105,105
9,29,18,103,103,206,9,27,105,105
9,29,19,103,103,206,9,28,105,105
9,29,20,103,103,206,9,29,105,105
10,13,3,103,103,206,10,13,105,105
10,14,3,103,103,206,10,13,105,105
10,14,4,103,103,206,10,14,105,105
10,15,3,103,103,206,10,13,105,105
10,15,4,103,103,206,10,14,105,105
10,15,5,103,103,206,10,15,105,105
10,16,4,103,103,206,10,14,105,105
10,16,5,103,103,206,10,15,105,105
10,16,6,103,103,206,10,16,105,105
10,17,4,103,103,206,10,14,105,105
10,17,5,103,103,206,10,15,105,105
10,17,6,103,103,206,10,16,105,105
10,17,7,103,103,206,10,17,105,105
10,18,5,103,103,206,10,15,105,105
10,18,6,103,103,206,10,16,105,105
10,18,7,103,103,206,10,17,105,105
10,18,8,103,103,206,10,18,105,105
10,19,5,103,103,206,10,15,105,105
10,19,6,103,103,206,10,16,105,105
10,19,7,103,103,206,10,17,105,105
10,19,8,103,103,206,10,18,105,105
10,19,9,103,103,206,10,19,105,105
10,20,6,103,103,206,10,16,105,105
10,20,7,103,103,206,10,17,105,105
10,20,8,103,103,206,10,18,105,105
10,20,9,103,103,206,10,19,105,105
10,20,10,103,103,206,10,20,105,105
10,21,6,103,103,206,10,16,105,105
10,21,7,103,103,206,10,17,105,105
10,21,8,103,103,206,10,18,105,105
10,21,9,103,103,206,10,19,105,105
10,21,10,103,103,206,10,20,105,105
10,21,11,103,103,206,10,21,105,105
10,22,7,103,103,206,10,17,105,105
10,22,8,103,103,206,10,18,105,105
10,22,9,103,103,206,10,19,105,105
10,22,10,103,103,206,10,20,105,105
10,22,11,103,103,206,10,21,105,105
10,22,12,103,103,206,10,22,105,105
10,23,7,103,103,206,10,17,105,105
10,23,8,103,103,206,10,18,105,105
10,23,9,103,103,206,10,19,105,105
10,23,10,103,103,206,10,20,105,105
10,23,11,103,103,206,10,21,105,105
10,23,12,103,103,206,10,22,105,105
10,23,13,103,103,206,10,23,105,105
10,24,8,103,103,206,10,18,105,105
10,24,9,103,103,206,10,19,105,105
10,24,10,103,103,206,10,20,105,105
10,24,11,103,103,206,10,21,105,105
10,24,12,103,103,206,10,22,105,105
10,24,13,103,103,206,10,23,105,105
10,24,14,103,103,206,10,24,105,105
10,25,8,103,103,206,10,18,105,105
10,25,9,103,103,206,10,19,105,105
10,25,10,103,103,206,10,20,105,105
10,25,11,103,103,206,10,21,105,105
10,25,12,103,103,206,10,22,105,105
10,25,13,103,103,206,10,23,105,105
10,25,14,103,103,206,10,24,105,105
10,25,15,103,103,206,10,25,105,105
10,26,9,103,103,206,10,19,105,105
10,26,10,103,103,206,10,20,105,105
10,26,11,103,103,206,10,21,105,105
10,26,12,103,103,206,10,22,105,105
10,26,13,103,103,206,10,23,105,105
10,26,14,103,103,206,10,24,105,105
10,26,15,103,103,206,10,25,105,105
10,26,16,103,103,206,10,26,105,105
10,27,9,103,103,206,10,19,105,105
10,27,10,103,103,206,10,20,105,105
10,27,11,103,103,206,10,21,105,105
10,27,12,103,103,206,10,22,105,105
10,27,13,103,103,206,10,23,105,105
10,27,14,103,103,206,10,24,105,105
10,27,15,103,103,206,10,25,105,105
10,27,16,103,103,206,10,26,105,105
10,27,17,103,103,206,10,27,105,105
10,28,10,103,103,206,10,20,105,105
10,28,11,103,103,206,10,21,105,105
10,28,12,103,103,206,10,22,105,105
10,28,13,103,103,206,10,23,105,105
10,28,14,103,103,206,10,24,105,105
10,28,15,103,103,206,10,25,105,105
10,28,16,103,103,206,10,26,105,105
10,28,17,103,103,206,10,27,105,105
10,28,18,103,103,206,10,28,105,105
10,29,10,103,103,206,10,20,105,105
10,29,11,103,103,206,10,21,105,105
10,29,12,103,103,206,10,22,105,105
10,29,13,103,103,206,10,23,105,105
10,29,14,103,103,206,10,24,105,105
10,29,15,103,103,206,10,25,105,105
10,29,16,103,103,206,10,26,105,105
10,29,17,103,103,206,10,27,105,105
10,29,18,103,103,206,10,28,105,105
10,29,19,103,103,206,10,29,105,105
11,14,3,103,103,206,11,14,105,105
11,15,3,103,103,206,11,14,105,105
11,15,4,103,103,206,11,15,105,105
11,16,3,103,103,206,11,14,105,105
11,16,4,103,103,206,11,15,105,105
11,16,5,103,103,206,11,16,105,105
11,17,4,103,103,206,11,15,105,105
11,17,5,103,103,206,11,16,105,105
11,17,6,103,103,206,11,17,105,105
11,18,4,103,103,206,11,15,105,105
11,18,5,103,103,206,11,16,105,105
11,18,6,103,103,206,11,17,105,105
11,18,7,103,103,206,11,18,105,105
11,19,5,103,103,206,11,16,105,105
11,19,6,103,103,206,11,17,105,105
11,19,7,103,103,206,11,18,105,105
11,19,8,103,103,206,11,19,105,105
11,20,5,103,103,206,11,16,105,105
11,20,6,103,103,206,11,17,105,105
11,20,7,103,103,206,11,18,105,105
11,20,8,103,103,206,11,19,105,105
11,20,9,103,103,206,11,20,105,105
11,21,6,103,103,206,11,17,105,105
11,21,7,103,103,206,11,18,105,105
11,21,8,103,103,206,11,19,105,105
11,21,9,103,103,206,11,20,105,105
11,21,10,103,103,206,11,21,105,105
11,22,6,103,103,206,11,17,105,105
11,22,7,103,103,206,11,18,105,105
11,22,8,103,103,206,11,19,105,105
11,22,9,103,103,206,11,20,105,105
11,22,10,103,103,206,11,21,105,105
11,22,11,103,103,206,11,22,105,105
11,23,7,103,103,206,11,18,105,105
11,23,8,103,103,206,11,19,105,105
11,23,9,103,103,206,11,20,105,105
11,23,10,103,103,206,11,21,105,105
11,23,11,103,103,206,11,22,105,105
11,23,12,103,103,206,11,23,105,105
11,24,7,103,103,206,11,18,105,105
11,24,8,103,103,206,11,19,105,105
11,24,9,103,103,206,11,20,105,105
11,24,10,103,103,206,11,21,105,105
11,24,11,103,103,206,11,22,105,105
11,24,12,103,103,206,11,23,105,105
11,24,13,103,103,206,11,24,105,105
11,25,8,103,103,206,11,19,105,105
11,25,9,103,103,206,11,20,105,105
11,25,10,103,103,206,11,21,105,105
11,25,11,103,103,206,11,22,105,105
11,25,12,103,103,206,11,23,105,105
11,25,13,103,103,206,11,24,105,105
11,25,14,103,103,206,11,25,105,105
11,26,8,103,103,206,11,19,105,105
11,26,9,103,103,206,11,20,105,105
11,26,10,103,103,206,11,21,105,105
11,26,11,103,103,206,11,22,105,105
11,26,12,103,103,206,11,23,105,105
11,26,13,103,103,206,11,24,105,105
11,26,14,103,103,206,11,25,105,105
11,26,15,103,103,206,11,26,105,105
11,27,9,103,103,206,11,20,105,105
11,27,10,103,103,206,11,21,105,105
11,27,11,103,103,206,11,22,105,105
11,27,12,103,103,206,11,23,105,105
11,27,13,103,103,206,11,24,105,105
11,27,14,103,103,206,11,25,105,105
11,27,15,103,103,206,11,26,105,105
11,27,16,103,103,206,11,27,105,105
11,28,9,103,103,206,11,20,105,105
11,28,10,103,103,206,11,21,105,105
11,28,11,103,103,206,11,22,105,105
11,28,12,103,103,206,11,23,105,105
11,28,13,103,103,206,11,24,105,105
11,28,14,103,103,206,11,25,105,105
11,28,15,103,103,206,11,26,105,105
11,28,16,103,103,206,11,27,105,105
11,28,17,103,103,206,11,28,105,105
11,29,10,103,103,206,11,21,105,105
11,29,11,103,103,206,11,22,105,105
11,29,12,103,103,206,11,23,105,105
11,29,13,103,103,206,11,24,105,105
11,29,14,103,103,206,11,25,105,105
11,29,15,103,103,206,11,26,105,105
11,29,16,103,103,206,11,27,105,105
11,29,17,103,103,206,11,28,105,105
11,29,18,103,103,206,11,29,105,105
12,15,3,103,103,206,12,15,105,105
12,16,3,103,103,206,12,15,105,105
12,16,4,103,103,206,12,16,105,105
12,17,3,103,103,206,12,15,105,105
12,17,4,103,103,206,12,16,105,105
12,17,5,103,103,206,12,17,105,105
12,18,4,103,103,206,12,16,105,105
12,18,5,103,103,206,12,17,105,105
12,18,6,103,103,206,12,18,105,105
12,19,4,103,103,206,12,16,105,105
12,19,5,103,103,206,12,17,105,105
12,19,6,103,103,206,12,18,105,105
12,19,7,103,103,206,12,19,105,105
12,20,5,103,103,206,12,17,105,105
12,20,6,103,103,206,12,18,105,105
12,20,7,103,103,206,12,19,105,105
12,20,8,103,103,206,12,20,105,105
12,21,5,103,103,206,12,17,105,105
12,21,6,103,103,206,12,18,105,105
12,21,7,103,103,206,12,19,105,105
12,21,8,103,103,206,12,20,105,105
12,21,9,103,103,206,12,21,105,105
12,22,6,103,103,206,12,18,105,105
12,22,7,103,103,206,12,19,105,105
12,22,8,103,103,206,12,20,105,105
12,22,9,103,103,206,12,21,105,105
12,22,10,103,103,206,12,22,105,105
12,23,6,103,103,206,12,18,105,105
12,23,7,103,103,206,12,19,105,105
12,23,8,103,103,206,12,20,105,105
12,23,9,103,103,206,12,21,105,105
12,23,10,103,103,206,12,22,105,105
12,23,11,103,103,206,12,23,105,105
12,24,7,103,103,206,12,19,105,105
12,24,8,103,103,206,12,20,105,105
12,24,9,103,103,206,12,21,105,105
12,24,10,103,103,206,12,22,105,105
12,24,11,103,103,206,12,23,105,105
12,24,12,103,103,206,12,24,105,105
12,25,7,103,103,206,12,19,105,105
12,25,8,103,103,206,12,20,105,105
12,25,9,103,103,206,12,21,105,105
12,25,10,103,103,206,12,22,105,105
12,25,11,103,103,206,12,23,105,105
12,25,12,103,103,206,12,24,105,105
12,25,13,103,103,206,12,25,105,105
12,26,8,103,103,206,12,20,105,105
12,26,9,103,103,206,12,21,105,105
12,26,10,103,103,206,12,22,105,105
12,26,11,103,103,206,12,23,105,105
12,26,12,103,103,206,12,24,105,105
12,26,13,103,103,206,12,25,105,105
12,26,14,103,103,206,12,26,105,105
12,27,8,103,103,206,12,20,105,105
12,27,9,103,103,206,12,21,105,105
12,27,10,103,103,206,12,22,105,105
12,27,11,103,103,206,12,23,105,105
12,27,12,103,103,206,12,24,105,105
12,27,13,103,103,206,12,25,105,105
12,27,14,103,103,206,12,26,105,105
12,27,15,103,103,206,12,27,105,105
12,28,9,103,103,206,12,21,105,105
12,28,10,103,103,206,12,22,105,105
12,28,11,103,103,206,12,23,105,105
12,28,12,103,103,206,12,24,105,105
12,28,13,103,103,206,12,25,105,105
12,28,14,103,103,206,12,26,105,105
12,28,15,103,103,206,12,27,105,105
12,28,16,103,103,206,12,28,105,105
12,29,9,103,103,206,12,21,105,105
12,29,10,103,103,206,12,22,105,105
12,29,11,103,103,206,12,23,105,105
12,29,12,103,103,206,12,24,105,105
12,29,13,103,103,206,12,25,105,105
12,29,14,103,103,206,12,26,105,105
12,29,15,103,103,206,12,27,105,105
12,29,16,103,103,206,12,28,105,105
12,29,17,103,103,206,12,29,105,105
13,16,3,103,103,206,13,16,105,105
13,17,3,103,103,206,13,16,105,105
13,17,4,103,103,206,13,17,105,105
13,18,3,103,103,206,13,16,105,105
13,18,4,103,103,206,13,17,105,105
13,18,5,103,103,206,13,18,105,105
13,19,4,103,103,206,13,17,105,105
13,19,5,103,103,206,13,18,105,105
13,19,6,103,103,206,13,19,105,105
13,20,4,103,103,206,13,17,105,105
13,20,5,103,103,206,13,18,105,105
13,20,6,103,103,206,13,19,105,105
13,20,7,103,103,206,13,20,105,105
13,21,5,103,103,206,13,18,105,105
13,21,6,103,103,206,13,19,105,105
13,21,7,103,103,206,13,20,105,105
13,21,8,103,103,206,13,21,105,105
13,22,5,103,103,206,13,18,105,105
13,22,6,103,103,206,13,19,105,105
13,22,7,103,103,206,13,20,105,105
13,22,8,103,103,206,13,21,105,105
13,22,9,103,103,206,13,22,105,105
13,23,6,103,103,206,13,19,105,105
13,23,7,103,103,206,13,20,105,105
13,23,8,103,103,206,13,21,105,105
13,23,9,103,103,206,13,22,105,105
13,23,10,103,103,206,13,23,105,105
13,24,6,103,103,206,13,19,105,105
13,24,7,103,103,206,13,20,105,105
13,24,8,103,103,206,13,21,105,105
13,24,9,103,103,206,13,22,105,105
13,24,10,103,103,206,13,23,105,105
13,24,11,103,103,206,13,24,105,105
13,25,7,103,103,206,13,20,105,105
13,25,8,103,103,206,13,21,105,105
13,25,9,103,103,206,13,22,105,105
13,25,10,103,103,206,13,23,105,105
13,25,11,103,103,206,13,24,105,105
13,25,12,103,103,206,13,25,105,105
13,26,7,103,103,206,13,20,105,105
13,26,8,103,103,206,13,21,105,105
13,26,9,103,103,206,13,22,105,105
13,26,10,103,103,206,13,23,105,105
13,26,11,103,103,206,13,24,105,105
13,26,12,103,103,206,13,25,105,105
13,26,13,103,103,206,13,26,105,105
13,27,8,103,103,206,13,21,105,105
13,27,9,103,103,206,13,22,105,105
13,27,10,103,103,206,13,23,105,105
13,27,11,103,103,206,13,24,105,105
13,27,12,103,103,206,13,25,105,105
13,27,13,103,103,206,13,26,105,105
13,27,14,103,103,206,13,27,105,105
13,28,8,103,103,206,13,21,105,105
13,28,9,103,103,206,13,22,105,105
13,28,10,103,103,206,13,23,105,105
13,28,11,103,103,206,13,24,105,105
13,28,12,103,103,206,13,25,105,105
13,28,13,103,103,206,13,26,105,105
13,28,14,103,103,206,13,27,105,105
13,28,15,103,103,206,13,28,105,105
13,29,9,103,103,206,13,22,105,105
13,29,10,103,103,206,13,23,105,105
13,29,11,103,103,206,13,24,105,105
13,29,12,103,103,206,13,25,105,105
13,29,13,103,103,206,13,26,105,105
13,29,14,103,103,206,13,27,105,105
13,29,15,103,103,206,13,28,105,105
13,29,16,103,103,206,13,29,105,105
14,17,3,103,103,206,14,17,105,105
14,18,3,103,103,206,14,17,105,105
14,18,4,103,103,206,14,18,105,105
14,19,3,103,103,206,14,17,105,105
14,19,4,103,103,206,14,18,105,105
14,19,5,103,103,206,14,19,105,105
14,20,4,103,103,206,14,18,105,105
14,20,5,103,103,206,14,19,105,105
14,20,6,103,103,206,14,20,105,105
14,21,4,103,103,206,14,18,105,105
14,21,5,103,103,206,14,19,105,105
14,21,6,103,103,206,14,20,105,105
14,21,7,103,103,206,14,21,105,105
14,22,5,103,103,206,14,19,105,105
14,22,6,103,103,206,14,20,105,105
14,22,7,103,103,206,14,21,105,105
14,22,8,103,103,206,14,22,105,105
14,23,5,103,103,206,14,19,105,105
14,23,6,103,103,206,14,20,105,105
14,23,7,103,103,206,14,21,105,105
14,23,8,103,103,206,14,22,105,105
14,23,9,103,103,206,14,23,105,105
14,24,6,103,103,206,14,20,105,105
14,24,7,103,103,206,14,21,105,105
14,24,8,103,103,206,14,22,105,105
14,24,9,103,103,206,14,23,105,105
14,24,10,103,103,206,14,24,105,105
14,25,6,103,103,206,14,20,105,105
14,25,7,103,103,206,14,21,105,105
14,25,8,103,103,206,14,22,105,105
14,25,9,103,103,206,14,23,105,105
14,25,10,103,103,206,14,24,105,105
14,25,11,103,103,206,14,25,105,105
14,26,7,103,103,206,14,21,105,105
14,26,8,103,103,206,14,22,105,105
14,26,9,103,103,206,14,23,105,105
14,26,10,103,103,206,14,24,105,105
14,26,11,103,103,206,14,25,105,105
14,26,12,103,103,206,14,26,105,105
14,27,7,103,103,206,14,21,105,105
14,27,8,103,103,206,14,22,105,105
14,27,9,103,103,206,14,23,105,105
14,27,10,103,103,206,14,24,105,105
14,27,11,103,103,206,14,25,105,105
14,27,12,103,103,206,14,26,105,105
14,27,13,103,103,206,14,27,105,105
14,28,8,103,103,206,14,22,105,105
14,28,9,103,103,206,14,23,105,105
14,28,10,103,103,206,14,24,105,105
14,28,11,103,103,206,14,25,105,105
14,28,12,103,103,206,14,26,105,105
14,28,13,103,103,206,14,27,105,105
14,28,14,103,103,206,14,28,105,105
14,29,8,103,103,206,14,22,105,105
14,29,9,103,103,206,14,23,105,105
14,29,10,103,103,206,14,24,105,105
14,29,11,103,103,206,14,25,105,105
14,29,12,103,103,206,14,26,105,105
14,29,13,103,103,206,14,27,105,105
14,29,14,103,103,206,14,28,105,105
14,29,15,103,103,206,14,29,105,105
15,18,3,103,103,206,15,18,105,105
15,19,3,103,103,206,15,18,105,105
15,19,4,103,103,206,15,19,105,105
15,20,3,103,103,206,15,18,105,105
15,20,4,103,103,206,15,19,105,105
15,20,5,103,103,206,15,20,105,105
15,21,4,103,103,206,15,19,105,105
15,21,5,103,103,206,15,20,105,105
15,21,6,103,103,206,15,21,105,105
15,22,4,103,103,206,15,19,105,105
15,22,5,103,103,206,15,20,105,105
15,22,6,103,103,206,15,21,105,105
15,22,7,103,103,206,15,22,105,105
15,23,5,103,103,206,15,20,105,105
15,23,6,103,103,206,15,21,105,105
15,23,7,103,103,206,15,22,105,105
15,23,8,103,103,206,15,23,105,105
15,24,5,103,103,206,15,20,105,105
15,24,6,103,103,206,15,21,105,105
15,24,7,103,103,206,15,22,105,105
15,24,8,103,103,206,15,23,105,105
15,24,9,103,103,206,15,24,105,105
15,25,6,103,103,206,15,21,105,105
15,25,7,103,103,206,15,22,105,105
15,25,8,103,103,206,15,23,105,105
15,25,9,103,103,206,15,24,105,105
15,25,10,103,103,206,15,25,105,105
15,26,6,103,103,206,15,21,105,105
15,26,7,103,103,206,15,22,105,105
15,26,8,103,103,206,15,23,105,105
15,26,9,103,103,206,15,24,105,105
15,26,10,103,103,206,15,25,105,105
15,26,11,103,103,206,15,26,105,105
15,27,7,103,103,206,15,22,105,105
15,27,8,103,103,206,15,23,105,105
15,27,9,103,103,206,15,24,105,105
15,27,10,103,103,206,15,25,105,105
15,27,11,103,103,206,15,26,105,105
15,27,12,103,103,206,15,27,105,105
15,28,7,103,103,206,15,22,105,105
15,28,8,103,103,206,15,23,105,105
15,28,9,103,103,206,15,24,105,105
15,28,10,103,103,206,15,25,105,105
15,28,11,103,103,206,15,26,105,105
15,28,12,103,103,206,15,27,105,105
15,28,13,103,103,206,15,28,105,105
15,29,8,103,103,206,15,23,105,105
15,29,9,103,103,206,15,24,105,105
15,29,10,103,103,206,15,25,105,105
15,29,11,103,103,206,15,26,105,105
15,29,12,103,103,206,15,27,105,105
15,29,13,103,103,206,15,28,105,105
15,29,14,103,103,206,15,29,105,105
16,19,3,103,103,206,16,19,105,105
16,20,3,103,103,206,16,19,105,105
16,20,4,103,103,206,16,20,105,105
16,21,3,103,103,206,16,19,105,105
16,21,4,103,103,206,16,20,105,105
16,21,5,103,103,206,16,21,105,105
16,22,4,103,103,206,16,20,105,105
16,22,5,103,103,206,16,21,105,105
16,22,6,103,103,206,16,22,105,105
16,23,4,103,103,206,16,20,105,105
16,23,5,103,103,206,16,21,105,105
16,23,6,103,103,206,16,22,105,105
16,23,7,103,103,206,16,23,105,105
16,24,5,103,103,206,16,21,105,105
16,24,6,103,103,206,16,22,105,105
16,24,7,103,103,206,16,23,105,105
16,24,8,103,103,206,16,24,105,105
16,25,5,103,103,206,16,21,105,105
16,25,6,103,103,206,16,22,105,105
16,25,7,103,103,206,16,23,105,105
16,25,8,103,103,206,16,24,105,105
16,25,9,103,103,206,16,25,105,105
16,26,6,103,103,206,16,22,105,105
16,26,7,103,103,206,16,23,105,105
16,26,8,103,103,206,16,24,105,105
16,26,9,103,103,206,16,25,105,105
16,26,10,103,103,206,16,26,105,105
16,27,6,103,103,206,16,22,105,105
16,27,7,103,103,206,16,23,105,105
16,27,8,103,103,206,16,24,105,105
16,27,9,103,103,206,16,25,105,105
16,27,10,103,103,206,16,26,105,105
16,27,11,103,103,206,16,27,105,105
16,28,7,103,103,206,16,23,105,105
16,28,8,103,103,206,16,24,105,105
16,28,9,103,103,206,16,25,105,105
16,28,10,103,103,206,16,26,105,105
16,28,11,103,103,206,16,27,105,105
16,28,12,103,103,206,16,28,105,105
16,29,7,103,103,206,16,23,105,105
16,29,8,103,103,206,16,24,105,105
16,29,9,103,103,206,16,25,105,105
16,29,10,103,103,206,16,26,105,105
16,29,11,103,103,206,16,27,105,105
16,29,12,103,103,206,16,28,105,105
16,29,13,103,103,206,16,29,105,105
17,20,3,103,103,206,17,20,105,105
17,21,3,103,103,206,17,20,105,105
17,21,4,103,103,206,17,21,105,105
17,22,3,103,103,206,17,20,105,105
17,22,4,103,103,206,17,21,105,105
17,22,5,103,103,206,17,22,105,105
17,23,4,103,103,206,17,21,105,105
17,23,5,103,103,206,17,22,105,105
17,23,6,103,103,206,17,23,105,105
17,24,4,103,103,206,17,21,105,105
17,24,5,103,103,206,17,22,105,105
17,24,6,103,103,206,17,23,105,105
17,24,7,103,103,206,17,24,105,105
17,25,5,103,103,206,17,22,105,105
17,25,6,103,103,206,17,23,105,105
17,25,7,103,103,206,17,24,105,105
17,25,8,103,103,206,17,25,105,105
17,26,5,103,103,206,17,22,105,105
17,26,6,103,103,206,17,23,105,105
17,26,7,103,103,206,17,24,105,105
17,26,8,103,103,206,17,25,105,105
17,26,9,103,103,206,17,26,105,105
17,27,6,103,103,206,17,23,105,105
17,27,7,103,103,206,17,24,105,105
17,27,8,103,103,206,17,25,105,105
17,27,9,103,103,206,17,26,105,105
17,27,10,103,103,206,17,27,105,105
17,28,6,103,103,206,17,23,105,105
17,28,7,103,103,206,17,24,105,105
17,28,8,103,103,206,17,25,105,105
17,28,9,103,103,206,17,26,105,105
17,28,10,103,103,206,17,27,105,105
17,28,11,103,103,206,17,28,105,105
17,29,7,103,103,206,17,24,105,105
17,29,8,103,103,206,17,25,105,105
17,29,9,103,103,206,17,26,105,105
17,29,10,103,103,206,17,27,105,105
17,29,11,103,103,206,17,28,105,105
17,29,12,103,103,206,17,29,105,105
18,21,3,103,103,206,18,21,105,105
18,22,3,103,103,206,18,21,105,105
18,22,4,103,103,206,18,22,105,105
18,23,3,103,103,206,18,21,105,105
18,23,4,103,103,206,18,22,105,105
18,23,5,103,103,206,18,23,105,105
18,24,4,103,103,206,18,22,105,105
18,24,5,103,103,206,18,23,105,105
18,24,6,103,103,206,18,24,105,105
18,25,4,103,103,206,18,22,105,105
18,25,5,103,103,206,18,23,105,105
18,25,6,103,103,206,18,24,105,105
18,25,7,103,103,206,18,25,105,105
18,26,5,103,103,206,18,23,105,105
18,26,6,103,103,206,18,24,105,105
